"dateTime","r0_1","Cn2","residual_Kolmo","r0Kalman","L0Kalman","residual_Kalman","r0power","r0expo","residual_power","r0max","r0min","Cn2max","Cn2min","r0noTT.0.","Cn2noTT","r0noTT.1.","residual_KolmonoTT","imamax","npixsat","offsets.0.","offsets.1.","flagdata","sensor","location"
2022-08-22 23:40:00,0.58019,3.7252e-13,0.00277,0.54519,2.75,0.00276,0.57269,1.66792,0.00278,0.55167,0.68563,4.0516e-13,2.8202e-13,0.48888,0.38585,4.9555e-13,0.00078,55443.606,0,2,1,0,"freflow","1"
2022-08-22 23:45:00,0.53637,4.2461e-13,0.00522,0.49699,2.77344,0.00522,1.5635,1.27632,0.00511,0.42623,0.56114,6.2282e-13,3.9384e-13,0.34895,0.28967,8.6926e-13,0.00119,54154.088,0,2,1,0,"freflow","1"
2022-08-22 23:50:00,0.51779,4.5031e-13,0.00349,0.28171,0.09488,0.00257,3.15529,1.13371,0.00259,0.46289,0.54796,5.4279e-13,4.0975e-13,0.31396,0.26531,1.0367e-12,0.00117,55154.61,0,2,1,0,"freflow","1"
2022-08-22 23:55:00,0.61858,3.3478e-13,0.00226,0.51564,0.60426,0.00217,1.20746,1.42191,0.00217,0.62988,0.65979,3.2484e-13,3.0067e-13,0.48632,0.38323,4.9992e-13,7e-04,53900.892,0,3,1,0,"freflow","1"
2022-08-23 00:00:00,0.42219,6.3278e-13,0.00384,0.25391,0.12322,0.00243,1.93129,1.17921,0.00247,0.39096,0.42171,7.1925e-13,6.3397e-13,0.27726,0.24026,1.2753e-12,0.00154,57987.366,0,3,1,0,"freflow","1"
2022-08-23 00:05:00,0.77443,2.3021e-13,0.00228,0.68969,1.2495,0.00226,0.79443,1.64667,0.00229,0.73767,0.87911,2.4965e-13,1.8636e-13,0.6121,0.46543,3.4072e-13,0.00053,58088.662,0,3,1,0,"freflow","1"
2022-08-23 00:10:00,0.41678,6.4653e-13,0.00723,0.31807,0.39491,0.00695,0.42178,1.66792,0.00718,0.35177,0.43515,8.5768e-13,6.0168e-13,0.25258,0.2223,1.4897e-12,0.0022,55747.77,0,3,1,0,"freflow","1"
2022-08-23 00:15:00,0.48474,5.0262e-13,0.00338,0.42179,0.9082,0.0033,0.48724,1.66354,0.00338,0.46668,0.54589,5.3547e-13,4.1234e-13,0.39624,0.32323,7.0334e-13,0.00105,56096.958,0,3,1,0,"freflow","1"
2022-08-23 00:20:00,0.47896,5.1279e-13,0.00472,0.39652,0.64145,0.00455,0.47896,1.66667,0.00472,0.49077,0.52854,4.9238e-13,4.3514e-13,0.34629,0.28964,8.8043e-13,0.0014,56753.592,0,3,1,0,"freflow","1"
2022-08-23 00:25:00,0.74948,2.4313e-13,0.00137,0.68274,1.65992,0.00135,0.985,1.55435,0.00136,0.72456,0.828,2.5722e-13,2.0593e-13,0.70354,0.52215,2.7016e-13,0.00045,58450.322,0,3,1,0,"freflow","1"
2022-08-23 00:30:00,0.55236,4.0432e-13,0.00234,0.45113,0.55173,0.00219,1.02871,1.42993,0.0022,0.51738,0.69493,4.509e-13,2.7576e-13,0.44015,0.3529,5.9032e-13,0.00076,59510.41,0,3,1,0,"freflow","1"
2022-08-23 00:35:00,0.53856,4.2173e-13,0.00203,0.36571,0.17983,0.00098,2.08222,1.24204,0.00098,0.52888,0.54096,4.3468e-13,4.1862e-13,0.35961,0.29779,8.2674e-13,0.00091,50816.396,0,2,1,0,"freflow","1"
2022-08-23 00:40:00,0.39471,7.0789e-13,0.00431,0.2576,0.18034,0.0035,1.156,1.27593,0.00355,0.36905,0.42082,7.9182e-13,6.362e-13,0.28314,0.24446,1.2315e-12,0.00182,56050.216,0,-22,40,0,"freflow","1"
2022-08-23 00:45:00,0.4556,5.5735e-13,0.00309,0.29921,0.1625,0.00194,1.74795,1.22756,0.00195,0.47266,0.54452,5.2422e-13,4.1407e-13,0.29959,0.25607,1.1208e-12,0.0016,49237.006,0,2,1,0,"freflow","1"
2022-08-23 00:50:00,0.48804,4.9698e-13,0.00309,0.33817,0.21997,0.00251,1.5409,1.27323,0.00253,0.45176,0.55592,5.6526e-13,4.0002e-13,0.33806,0.28309,9.1644e-13,0.00122,48126.53,0,2,1,0,"freflow","1"
2022-08-23 00:55:00,0.38671,7.3248e-13,0.00667,0.31071,0.487,0.00643,0.73369,1.40086,0.00645,0.33913,0.44626,9.1163e-13,5.7693e-13,0.28319,0.24447,1.2311e-12,0.00168,59274.55,0,2,1,0,"freflow","1"
2022-08-23 01:00:00,0.47722,5.159e-13,0.00336,0.45316,2.28125,0.0033,0.48222,1.66792,0.00333,0.44261,0.54056,5.8488e-13,4.1913e-13,0.53095,0.4234,4.3186e-13,0.00093,59194.37,0,2,1,0,"freflow","1"
2022-08-23 01:05:00,0.4291,6.1589e-13,0.00374,0.24198,0.09909,0.00163,2.87007,1.10172,0.00169,0.41713,0.4239,6.4562e-13,6.2853e-13,0.26745,0.23271,1.3543e-12,0.00157,57209.634,0,2,1,0,"freflow","1"
2022-08-23 01:10:00,0.73451,2.5144e-13,0.00116,0.53797,0.25874,0.00077,2.30057,1.31284,0.00078,0.69119,0.7664,2.7825e-13,2.3424e-13,0.54295,0.42029,4.1606e-13,0.00048,56242.554,0,2,1,0,"freflow","1"
2022-08-23 01:15:00,0.38468,7.3891e-13,0.00307,0.29807,0.35516,0.00218,0.89247,1.34615,0.00221,0.3807,0.43809,7.5183e-13,5.9496e-13,0.28998,0.24902,1.1834e-12,0.00139,57575.336,0,3,1,0,"freflow","1"
2022-08-23 01:20:00,0.32496,9.7886e-13,0.00402,0.26718,0.51284,0.00333,0.59183,1.41447,0.00335,0.30887,0.36203,1.0653e-12,8.1755e-13,0.25805,0.22643,1.4375e-12,0.00198,54086.104,0,3,1,0,"freflow","1"
2022-08-23 01:25:00,0.36783,7.962e-13,0.0042,0.23502,0.14943,0.00228,1.41005,1.20737,0.00232,0.36847,0.38122,7.9387e-13,7.5013e-13,0.24211,0.21409,1.5986e-12,0.0019,54741.346,0,3,1,0,"freflow","1"
2022-08-23 01:30:00,0.79649,2.1968e-13,0.0021,0.74118,3.59766,0.0021,0.76649,1.66792,0.0021,0.81724,0.90014,2.1046e-13,1.7916e-13,0.7193,0.53118,2.6036e-13,0.00036,53860.092,0,3,1,0,"freflow","1"
2022-08-23 01:35:00,0.762,2.365e-13,0.00112,0.53427,0.2205,0.00074,2.64487,1.28809,0.00075,0.74997,0.81594,2.4286e-13,2.1102e-13,0.53474,0.41503,4.2677e-13,0.00062,57256.5,0,3,1,0,"freflow","1"
2022-08-23 01:40:00,0.77782,2.2854e-13,0.0014,0.60858,0.41171,0.00127,1.91024,1.37007,0.00127,0.73784,0.83223,2.4955e-13,2.0418e-13,0.57839,0.44295,3.7445e-13,0.00049,50186.202,0,3,1,0,"freflow","1"
2022-08-23 01:45:00,0.44234,5.8547e-13,0.00477,0.29777,0.18805,0.00414,1.69941,1.21441,0.00415,0.40405,0.47281,6.8084e-13,5.2394e-13,0.27852,0.24011,1.2657e-12,0.0014,56358.318,0,3,1,0,"freflow","1"
2022-08-23 01:50:00,0.37067,7.8605e-13,0.00632,0.21359,0.11955,0.00538,1.3931,1.20118,0.00542,0.32806,0.38997,9.6349e-13,7.2228e-13,0.23666,0.21043,1.6604e-12,0.00239,49833.466,0,3,1,0,"freflow","1"
2022-08-23 01:55:00,0.36008,8.2495e-13,0.00725,0.21648,0.13922,0.00643,1.23674,1.21941,0.00646,0.31485,0.36472,1.0318e-12,8.0754e-13,0.22178,0.1992,1.8502e-12,0.00258,54083.626,0,3,1,0,"freflow","1"
2022-08-23 02:00:00,0.26528,1.3727e-12,0.01349,0.18282,0.27249,0.01308,0.26012,1.66815,0.0136,0.22062,0.27809,1.8665e-12,1.269e-12,0.18386,0.17041,2.5291e-12,0.00407,51595.894,0,-19,-40,0,"freflow","1"
2022-08-23 02:05:00,0.52463,4.4056e-13,0.00497,0.32861,0.17998,0.00477,1.59881,1.27398,0.00478,0.44814,0.55084,5.729e-13,4.0618e-13,0.32375,0.27288,9.8496e-13,0.00133,51887.296,0,3,1,0,"freflow","1"
2022-08-23 02:10:00,0.90048,1.7905e-13,0.00106,0.63554,0.22747,0.00085,2.90023,1.31649,0.00085,0.81475,0.94253,2.1154e-13,1.6593e-13,0.64405,0.48427,3.1301e-13,0.00039,51406.904,0,3,1,0,"freflow","1"
2022-08-23 02:15:00,0.65705,3.0276e-13,0.00467,0.56705,5.1875,0.00448,0.57205,1.67355,0.00448,0.53106,0.78258,4.3171e-13,2.2623e-13,0.91545,0.64922,1.742e-13,3e-04,61191.57,0,3,1,0,"freflow","1"
2022-08-23 02:20:00,0.56548,3.8881e-13,0.00287,0.53516,2.53516,0.00287,0.56548,1.66667,0.00287,0.50547,0.61334,4.6874e-13,3.3957e-13,0.63566,0.48625,3.1993e-13,0.00052,51174.304,0,3,1,0,"freflow","1"
2022-08-23 02:25:00,0.64869,3.0929e-13,0.00132,0.52958,0.47334,0.00108,1.25411,1.43583,0.00109,0.62906,0.68733,3.2554e-13,2.8086e-13,0.50335,0.394,4.7204e-13,0.00055,58772.07,0,3,1,0,"freflow","1"
2022-08-23 02:30:00,0.50613,4.6772e-13,0.00369,0.3395,0.19172,0.00328,1.58726,1.27996,0.00329,0.44899,0.54508,5.7109e-13,4.1336e-13,0.32987,0.27684,9.5469e-13,0.00115,64316.136,0,3,1,0,"freflow","1"
2022-08-23 02:35:00,0.58256,3.6999e-13,0.00276,0.51837,1.18159,0.00272,0.85206,1.5113,0.00272,0.53988,0.6465,4.2001e-13,3.1104e-13,0.49314,0.38819,4.8845e-13,0.00069,65313.326,0,3,1,0,"freflow","1"
2022-08-23 02:40:00,0.93278,1.6883e-13,0.00051,0.7734,0.53586,0.00034,1.95291,1.42834,0.00034,0.91124,1.00037,1.7554e-13,1.5025e-13,0.76816,0.56016,2.3335e-13,0.00029,56552.282,0,3,1,0,"freflow","1"
2022-08-23 02:45:00,0.54388,4.1488e-13,0.002,0.38683,0.23507,0.00135,1.64145,1.29843,0.00137,0.57645,0.56613,3.7655e-13,3.8806e-13,0.3832,0.31436,7.4368e-13,0.001,60732.714,0,3,1,0,"freflow","1"
2022-08-23 02:50:00,0.59398,3.5821e-13,0.00215,0.51191,0.7063,0.00197,1.29109,1.3898,0.00196,0.57079,0.63494,3.8279e-13,3.2053e-13,0.45271,0.36066,5.6329e-13,0.00067,54260.972,0,3,1,0,"freflow","1"
2022-08-23 02:55:00,0.39376,7.1072e-13,0.00422,0.27246,0.21737,0.00342,1.15989,1.27551,0.00344,0.38407,0.42924,7.4088e-13,6.1555e-13,0.268,0.23324,1.3496e-12,0.00174,55381.142,0,3,1,0,"freflow","1"
2022-08-23 03:00:00,0.77947,2.2773e-13,0.00308,0.70447,3.9375,0.00307,0.71361,1.67488,0.00308,0.64791,0.99226,3.0991e-13,1.5231e-13,0.69688,0.51687,2.7447e-13,0.00036,56786.876,0,3,1,0,"freflow","1"
2022-08-23 03:05:00,0.76013,2.3747e-13,0.00423,0.64263,6.71875,0.00408,0.63826,1.683,0.00408,0.56952,0.73138,3.8422e-13,2.5323e-13,1.00909,0.7081,1.481e-13,0.00034,59321.368,0,3,1,0,"freflow","1"
2022-08-23 03:10:00,0.78979,2.228e-13,0.00525,0.63729,7.78125,0.00504,0.61666,1.68597,0.00503,0.54217,0.89944,4.1707e-13,1.794e-13,0.82879,0.59574,2.056e-13,0.00046,54513.178,0,3,1,0,"freflow","1"
2022-08-23 03:15:00,1.03069,1.4296e-13,0.00233,0.92897,5.06836,0.00232,1.04803,1.62761,0.00232,0.77225,1.21857,2.313e-13,1.0815e-13,0.87459,0.61859,1.8797e-13,0.00041,49933.184,0,3,1,0,"freflow","1"
2022-08-23 03:20:00,1.00988,1.4791e-13,8e-04,0.97539,9.03475,8e-04,1.01488,1.65667,8e-04,0.90813,1.10559,1.7654e-13,1.2719e-13,1.24116,0.83897,1.0489e-13,0.00015,50454.394,0,3,1,0,"freflow","1"
2022-08-23 03:25:00,1.13094,1.2247e-13,0.00175,1.00344,6.71875,0.00171,1.14469,1.62417,0.00171,0.91222,1.19988,1.7523e-13,1.1097e-13,1.3365,0.88914,9.2715e-14,0.00013,63923.668,0,3,1,0,"freflow","1"
2022-08-23 03:30:00,0.97497,1.5684e-13,0.0026,0.83782,7.58545,0.00247,0.98809,1.60792,0.00248,0.77784,1.17389,2.2853e-13,1.1509e-13,1.76804,1.12758,5.8158e-14,9e-05,60839.79,0,3,1,0,"freflow","1"
2022-08-23 03:35:00,0.79811,2.1894e-13,0.00083,0.73426,1.41385,0.00079,1.13612,1.53665,0.00079,0.74936,0.8532,2.4319e-13,1.9589e-13,0.73155,0.53949,2.5313e-13,0.00032,55834.554,0,3,1,0,"freflow","1"
2022-08-23 03:40:00,0.83912,2.014e-13,0.00204,0.78912,3.125,0.00204,0.86725,1.64292,0.00205,0.71542,0.92833,2.6272e-13,1.7019e-13,0.66917,0.50045,2.9368e-13,5e-04,53317.876,0,3,1,0,"freflow","1"
2022-08-23 03:45:00,1.15734,1.1785e-13,7e-04,1.11484,2.875,0.00069,1.96237,1.48974,0.00069,1.0764,1.24864,1.3299e-13,1.0384e-13,0.98616,0.69137,1.5388e-13,0.00021,60548.952,0,3,1,0,"freflow","1"
2022-08-23 03:50:00,0.9879,1.5343e-13,0.00094,0.74314,0.30924,0.00082,3.0621,1.32857,0.00082,0.89786,1.04288,1.7992e-13,1.4019e-13,0.69186,0.51184,2.778e-13,0.00038,55207.46,0,3,1,0,"freflow","1"
2022-08-23 03:55:00,0.62053,3.3304e-13,0.00189,0.51349,0.50637,0.00166,1.46344,1.37516,0.00165,0.56629,0.71496,3.8788e-13,2.63e-13,0.48108,0.37955,5.0902e-13,0.00062,59009.626,0,3,1,0,"freflow","1"
2022-08-23 04:00:00,0.7679,2.3348e-13,0.00216,0.73228,2.8125,0.00215,0.7854,1.66042,0.00215,0.65115,0.86985,3.0734e-13,1.8968e-13,0.63652,0.47929,3.1921e-13,0.00036,41409.402,0,3,1,0,"freflow","1"
2022-08-23 04:05:00,0.59055,3.6169e-13,0.00244,0.36396,0.1296,0.00171,2.50759,1.22737,0.00172,0.52018,0.60047,4.4686e-13,3.5178e-13,0.37968,0.31147,7.5519e-13,0.00105,55326.934,0,3,1,0,"freflow","1"
2022-08-23 04:10:00,0.75416,2.4062e-13,0.00132,0.61984,0.45079,0.00109,1.99867,1.35732,0.00108,0.68734,0.75797,2.8085e-13,2.386e-13,0.57016,0.43682,3.835e-13,0.00044,54602.946,0,3,1,0,"freflow","1"
2022-08-23 04:15:00,0.88688,1.8365e-13,9e-04,0.84188,3.25,9e-04,0.90126,1.65511,9e-04,0.82433,0.99109,2.0746e-13,1.5261e-13,0.96304,0.67817,1.6009e-13,0.00021,49413.326,0,3,1,0,"freflow","1"
2022-08-23 04:20:00,0.97612,1.5653e-13,0.00089,0.92679,3.59717,0.00089,0.988,1.65604,0.00089,0.90206,1.13261,1.7853e-13,1.2217e-13,1.04648,0.72609,1.3938e-13,0.00017,58190.58,0,3,1,0,"freflow","1"
2022-08-23 04:25:00,0.97372,1.5717e-13,0.00151,0.8979,4.29541,0.00149,0.99122,1.64167,0.00149,0.8502,1.18473,1.9704e-13,1.1334e-13,1.14254,0.78281,1.204e-13,0.00015,61758.994,0,3,1,0,"freflow","1"
2022-08-23 04:30:00,0.94081,1.6644e-13,0.00147,0.86612,4.27734,0.00145,0.95081,1.64292,0.00145,0.81927,1.11862,2.096e-13,1.2473e-13,1.10729,0.75931,1.2686e-13,0.00013,60663.174,0,3,1,0,"freflow","1"
2022-08-23 04:35:00,1.44694,8.1223e-14,6e-04,1.08077,0.29581,0.00054,4.64543,1.34216,0.00054,1.2368,1.56652,1.055e-13,7.1155e-14,1.00948,0.70516,1.48e-13,2e-04,48020.26,0,3,1,0,"freflow","1"
2022-08-23 04:40:00,0.55605,3.9986e-13,0.00192,0.48289,0.85177,0.00182,0.82502,1.50929,0.00183,0.5694,0.57007,3.8435e-13,3.836e-13,0.48261,0.38168,5.0634e-13,0.00067,53149.14,0,3,1,0,"freflow","1"
2022-08-23 04:45:00,0.58716,3.6517e-13,0.00272,0.35274,0.1257,0.00214,2.93559,1.18476,0.00215,0.53899,0.69503,4.2117e-13,2.7569e-13,0.37446,0.30833,7.7284e-13,0.00101,44028.176,0,3,1,0,"freflow","1"
2022-08-23 04:50:00,1.08564,1.3111e-13,0.00198,0.38288,0.043,0.00167,63.45016,0.8774,0.00168,0.91389,0.96752,1.7469e-13,1.5885e-13,0.48756,0.38035,4.9779e-13,0.00113,53937.77,0,3,1,0,"freflow","1"
2022-08-23 04:55:00,0.55882,3.9657e-13,0.00358,0.52007,3.04688,0.00357,0.53882,1.66917,0.00359,0.54205,0.62879,4.1722e-13,3.2578e-13,0.50716,0.39706,4.6614e-13,0.00064,52290.776,0,3,1,0,"freflow","1"
2022-08-23 05:00:00,0.85236,1.9621e-13,0.00135,0.70187,0.45825,0.00122,2.23037,1.36667,0.00121,0.79456,0.85472,2.2057e-13,1.9531e-13,0.61683,0.46756,3.3637e-13,0.00042,54443.178,0,3,1,0,"freflow","1"
2022-08-23 05:05:00,1.18651,1.1306e-13,0.00114,1.13119,3.59766,0.00114,1.20151,1.65667,0.00115,0.9586,1.30583,1.6133e-13,9.6372e-14,0.97423,0.6839,1.5703e-13,0.00021,46215.382,0,3,1,0,"freflow","1"
2022-08-23 05:10:00,1.30762,9.6152e-14,0.00193,1.18875,6.27881,0.00195,1.33387,1.62917,0.00196,0.85929,1.02221,1.9358e-13,1.4494e-13,0.63668,0.47517,3.1908e-13,0.00078,54140.042,0,3,1,0,"freflow","1"
2022-08-23 05:15:00,1.23018,1.0645e-13,0.00175,1.06769,7.78125,0.00171,1.25886,1.61214,0.00171,0.94418,1.46227,1.6545e-13,7.9808e-14,1.37586,0.91214,8.8337e-14,1e-04,57380.758,0,3,1,0,"freflow","1"
2022-08-23 05:20:00,1.1125,1.2587e-13,0.00184,0.995,6.71875,0.00181,1.13516,1.62573,0.00182,0.84055,1.38541,2.0083e-13,8.7323e-14,1.20065,0.81345,1.1085e-13,0.00014,45970.362,0,3,1,0,"freflow","1"
2022-08-23 05:25:00,1.63206,6.6456e-14,0.00089,1.49362,7.32422,9e-04,1.64596,1.63823,9e-04,1.31425,2.14326,9.5345e-14,4.2199e-14,1.92617,1.29533,5.042e-14,0.00029,41604.488,0,3,1,0,"freflow","1"
2022-08-23 05:30:00,2.2672,3.8425e-14,0.00079,1.96241,13.44678,0.00078,2.28626,1.6198,0.00078,1.69629,2.4058,6.2315e-14,3.4807e-14,2.74945,1.70388,2.7863e-14,0.00012,48675.59,0,3,1,0,"freflow","1"
2022-08-23 05:35:00,1.52768,7.4195e-14,0.0012,1.36519,7.78125,0.0012,1.54503,1.62761,0.0012,1.14926,1.48633,1.1923e-13,7.7667e-14,1.08974,0.74756,1.3028e-13,0.00023,53686.99,0,3,1,0,"freflow","1"
2022-08-23 05:40:00,2.67008,2.9257e-14,0.00046,2.44133,10.23438,0.00046,2.68758,1.64167,0.00046,2.00115,2.71253,4.7311e-14,2.8497e-14,3.20751,1.99917,2.1552e-14,0.00012,53703.084,0,3,1,0,"freflow","1"
2022-08-23 05:45:00,0.95245,1.6306e-13,0.0026,0.83495,6.71875,0.00258,0.98722,1.61058,0.00258,0.74617,1.02277,2.4493e-13,1.4481e-13,0.71739,0.52837,2.6152e-13,4e-04,50409.622,0,3,1,0,"freflow","1"
2022-08-23 05:50:00,1.68179,6.3213e-14,0.00074,0.92349,0.10764,0.00068,1.69679,1.67417,0.00073,1.39857,1.8248,8.5959e-14,5.5174e-14,0.94103,0.66594,1.6638e-13,4e-04,54490.434,0,3,1,0,"freflow","1"
2022-08-23 05:55:00,1.3834,8.7536e-14,0.00087,0.9839,0.29585,0.00082,1.3934,1.66167,0.00087,1.20597,1.4127,1.1004e-13,8.4531e-14,0.91873,0.65223,1.7316e-13,0.00036,60029.354,0,3,1,0,"freflow","1"
2022-08-23 06:00:00,1.16918,1.1587e-13,0.00237,0.97367,9.95667,0.00232,1.20332,1.59433,0.00232,0.8182,1.19986,2.1005e-13,1.1097e-13,0.80312,0.58249,2.1667e-13,4e-04,58245.714,0,3,1,0,"freflow","1"
2022-08-23 06:05:00,1.02166,1.4507e-13,0.00278,0.86917,7.28125,0.00275,1.05139,1.59957,0.00275,0.73839,0.99835,2.4924e-13,1.5076e-13,0.72143,0.5321,2.5908e-13,0.00046,56517.868,0,3,1,0,"freflow","1"
2022-08-23 06:10:00,1.33451,9.2945e-14,0.00178,1.10575,10.23438,0.00176,1.36697,1.59066,0.00176,0.96487,1.4409,1.5958e-13,8.1791e-14,0.89439,0.63831,1.8109e-13,4e-04,52533.212,0,3,1,0,"freflow","1"
2022-08-23 06:15:00,1.18508,1.1329e-13,0.00166,1.08586,5.28711,0.00167,1.21133,1.62917,0.00168,0.90081,1.41121,1.7894e-13,8.4679e-14,0.7321,0.53819,2.5282e-13,0.00049,56515.882,0,3,1,0,"freflow","1"
2022-08-23 06:20:00,0.67726,2.8785e-13,0.00235,0.53128,0.45247,0.00228,0.68726,1.66667,0.00233,0.59503,0.67515,3.5716e-13,2.8935e-13,0.48851,0.38519,4.9618e-13,0.00082,54161.086,0,3,1,0,"freflow","1"
2022-08-23 06:25:00,1.4119,8.461e-14,0.00075,0.91205,0.19722,7e-04,4.53616,1.33,0.00071,1.20842,1.5849,1.0966e-13,6.9785e-14,0.94815,0.66892,1.643e-13,0.00037,59503.11,0,3,1,0,"freflow","1"
2022-08-23 06:30:00,1.0439,1.3996e-13,0.00145,0.98398,3.52246,0.00145,2.49541,1.38007,0.00142,0.84798,1.03029,1.979e-13,1.4305e-13,0.69006,0.51375,2.7901e-13,0.00049,57359.284,0,3,1,0,"freflow","1"
2022-08-23 06:35:00,0.79227,2.2164e-13,0.00193,0.75227,2.5,0.00189,2.53227,1.29823,0.0018,0.68521,0.91045,2.8231e-13,1.7579e-13,0.52049,0.40528,4.4642e-13,0.00073,54366.68,0,3,1,0,"freflow","1"
2022-08-23 06:40:00,1.10464,1.2737e-13,0.00152,1.0008,1.82617,0.00151,1.11839,1.65417,0.00152,0.9001,1.17083,1.7918e-13,1.156e-13,0.69971,0.51912,2.7263e-13,5e-04,55631.756,0,3,1,0,"freflow","1"
2022-08-23 06:45:00,0.96732,1.5891e-13,0.00155,0.76736,0.51903,0.00152,2.194,1.39307,0.00152,0.79779,1.00685,2.1908e-13,1.4865e-13,0.6722,0.50265,2.9148e-13,0.00052,56976.348,0,3,1,0,"freflow","1"
2022-08-23 06:50:00,0.78464,2.2524e-13,0.00234,0.72339,3.53125,0.00234,1.36736,1.44478,0.00231,0.67463,0.9632,2.8973e-13,1.6004e-13,0.60097,0.45676,3.513e-13,0.00061,54647.498,0,3,1,0,"freflow","1"
2022-08-23 06:55:00,0.74965,2.4303e-13,0.00151,0.57925,0.3964,0.0014,1.62455,1.40036,0.00141,0.67742,0.83265,2.8774e-13,2.0401e-13,0.57109,0.43836,3.8246e-13,0.00058,56546.61,0,3,1,0,"freflow","1"
2022-08-23 07:00:00,0.62503,3.2905e-13,0.00324,0.57273,3.36865,0.00323,0.72014,1.58354,0.00323,0.55055,0.69158,4.0654e-13,2.7799e-13,0.53323,0.41432,4.2878e-13,7e-04,55238.836,0,3,1,0,"freflow","1"
2022-08-23 07:05:00,0.69218,2.7758e-13,0.00322,0.6375,3.77734,0.00322,0.66218,1.66792,0.00323,0.56719,0.77517,3.8685e-13,2.2985e-13,0.53793,0.41657,4.2256e-13,0.00065,52524.058,0,3,1,0,"freflow","1"
2022-08-23 07:10:00,0.89242,1.8175e-13,0.00194,0.82867,3.85938,0.00194,1.46309,1.47372,0.00192,0.73127,1.00364,2.533e-13,1.4944e-13,0.70421,0.52134,2.6973e-13,0.00047,54144.928,0,3,1,0,"freflow","1"
2022-08-23 07:15:00,0.83182,2.0435e-13,0.00204,0.77713,3.77734,0.00204,0.83432,1.65167,0.00205,0.69293,0.84306,2.7708e-13,1.9983e-13,0.64729,0.48678,3.1041e-13,0.00053,55848.952,0,3,1,0,"freflow","1"
2022-08-23 07:20:00,1.20256,1.1056e-13,0.00132,1.12068,4.46094,0.00133,1.22006,1.64167,0.00134,0.96592,1.23938,1.5929e-13,1.0514e-13,0.78874,0.57305,2.2329e-13,0.00036,54601.858,0,3,1,0,"freflow","1"
2022-08-23 07:25:00,0.82609,2.0672e-13,0.00228,0.7714,3.77734,0.00229,0.83734,1.64917,0.00229,0.6819,0.82875,2.8459e-13,2.0562e-13,0.60127,0.45783,3.5101e-13,0.00056,54676.75,0,3,1,0,"freflow","1"
2022-08-23 07:30:00,0.91542,1.742e-13,0.00166,0.70819,0.42587,0.00161,2.30802,1.3624,0.00161,0.78975,0.99546,2.2282e-13,1.5149e-13,0.60459,0.45883,3.478e-13,0.00057,45806.368,0,3,1,0,"freflow","1"
2022-08-23 07:35:00,0.85145,1.9656e-13,0.00298,0.75645,5.0625,0.00297,0.87395,1.62167,0.00297,0.63843,0.93843,3.1762e-13,1.6715e-13,0.96582,0.72145,1.5932e-13,0.00066,54058.552,0,3,1,0,"freflow","1"
2022-08-23 07:40:00,0.86469,1.9157e-13,0.00208,0.80094,3.85938,0.00208,0.88469,1.63792,0.00209,0.72024,0.98988,2.598e-13,1.5292e-13,0.70665,0.52399,2.6818e-13,0.00042,56183.914,0,3,1,0,"freflow","1"
2022-08-23 07:45:00,0.80993,2.1364e-13,0.00354,0.70055,5.67297,0.00349,0.71642,1.66635,0.0035,0.60245,0.82449,3.4986e-13,2.0739e-13,0.62376,0.47168,3.3017e-13,0.00057,48935.852,0,3,1,0,"freflow","1"
2022-08-23 07:50:00,0.76821,2.3333e-13,0.00233,0.61551,0.59758,0.00231,1.04601,1.53499,0.00232,0.65416,0.87548,3.0499e-13,1.8765e-13,0.58886,0.44954,3.6342e-13,0.00052,56553.654,0,3,1,0,"freflow","1"
2022-08-23 07:55:00,0.74179,2.4734e-13,0.00297,0.68491,3.64844,0.00297,0.69679,1.67104,0.00299,0.60869,0.7771,3.439e-13,2.2889e-13,0.56614,0.43464,3.8806e-13,0.00065,57886.11,0,3,1,0,"freflow","1"
2022-08-23 08:00:00,0.76885,2.33e-13,0.00184,0.62979,0.57919,0.00179,1.30927,1.47437,0.00179,0.68617,0.83173,2.8165e-13,2.0439e-13,0.60824,0.46254,3.4433e-13,5e-04,55529.2,0,3,1,0,"freflow","1"
2022-08-23 08:05:00,1.02378,1.4457e-13,0.00181,0.94878,3.9375,0.00181,1.04128,1.64167,0.00182,0.8137,1.06982,2.1199e-13,1.3435e-13,0.71317,0.52644,2.641e-13,0.00046,53827.528,0,3,1,0,"freflow","1"
2022-08-23 08:10:00,0.82241,2.0827e-13,0.00223,0.76772,3.77734,0.00224,0.83366,1.64917,0.00225,0.69554,0.89594,2.7535e-13,1.8056e-13,0.59712,0.4546,3.5508e-13,0.00053,57674.208,0,3,1,0,"freflow","1"
2022-08-23 08:15:00,0.87215,1.8885e-13,0.00174,0.68359,0.52085,0.00171,1.68181,1.42813,0.00172,0.75156,0.93714,2.42e-13,1.6753e-13,0.64732,0.48619,3.1038e-13,0.00049,54874.79,0,3,1,0,"freflow","1"
2022-08-23 08:20:00,0.96429,1.5974e-13,0.00133,0.62501,0.19025,0.00121,3.23775,1.30173,0.00122,0.84387,1.11991,1.9951e-13,1.2449e-13,0.64989,0.48746,3.0834e-13,0.00044,52692.81,0,3,1,0,"freflow","1"
2022-08-23 08:25:00,0.90743,1.7677e-13,0.00171,0.75152,0.73314,0.00168,0.92243,1.65167,0.00172,0.7765,1.01401,2.2919e-13,1.469e-13,0.66452,0.49763,2.9711e-13,0.00044,57217.56,0,3,1,0,"freflow","1"
